Location,year,CountDate,LPSLamprey,dayCount,dayCorrectionFactor,dayCountCorrected,dayComments,nightCount,nightCorrectionFactor,nightCountCorrected,nightComments
"Bonneville Washington Shore",2019,04/22/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,04/23/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,04/24/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,04/25/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,04/26/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,04/27/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,04/28/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,04/29/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,04/30/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,05/01/2019,1,1,,,,0,,,
"Bonneville Washington Shore",2019,05/02/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,05/03/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,05/04/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,05/05/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,05/06/2019,1,1,,,,0,,,
"Bonneville Washington Shore",2019,05/07/2019,1,1,,,,0,,,
"Bonneville Washington Shore",2019,05/08/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,05/09/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,05/10/2019,2,2,,,,0,,,
"Bonneville Washington Shore",2019,05/11/2019,-1,-1,,,,0,,,
"Bonneville Washington Shore",2019,05/12/2019,2,2,,,,0,,,
"Bonneville Washington Shore",2019,05/13/2019,2,2,,,,0,,,
"Bonneville Washington Shore",2019,05/14/2019,-1,-1,,,,0,,,
"Bonneville Washington Shore",2019,05/15/2019,3,1,,,,2,,,
"Bonneville Washington Shore",2019,05/16/2019,7,-1,,,,8,,,
"Bonneville Washington Shore",2019,05/17/2019,1,3,,,,-2,,,
"Bonneville Washington Shore",2019,05/18/2019,0,2,,,,-2,,,
"Bonneville Washington Shore",2019,05/19/2019,22,12,,,,10,,,
"Bonneville Washington Shore",2019,05/20/2019,45,16,,,,29,,,
"Bonneville Washington Shore",2019,05/21/2019,42,22,,,,20,,,
"Bonneville Washington Shore",2019,05/22/2019,5,1,,,,4,,,
"Bonneville Washington Shore",2019,05/23/2019,9,3,,,,6,,,
"Bonneville Washington Shore",2019,05/24/2019,8,-1,,,,9,,,
"Bonneville Washington Shore",2019,05/25/2019,24,6,,,,18,,,
"Bonneville Washington Shore",2019,05/26/2019,20,11,,,,9,,,
"Bonneville Washington Shore",2019,05/27/2019,28,15,,,,13,,,
"Bonneville Washington Shore",2019,05/28/2019,44,9,,,,35,,,
"Bonneville Washington Shore",2019,05/29/2019,77,9,,,,68,,,
"Bonneville Washington Shore",2019,05/30/2019,96,20,,,,76,,,
"Bonneville Washington Shore",2019,05/31/2019,190,99,,,,91,,,
"Bonneville Washington Shore",2019,06/01/2019,358,196,,,,162,,,
"Bonneville Washington Shore",2019,06/02/2019,223,175,,,,48,,,
"Bonneville Washington Shore",2019,06/03/2019,299,148,,,,151,,,
"Bonneville Washington Shore",2019,06/04/2019,184,105,,,,79,,,
"Bonneville Washington Shore",2019,06/05/2019,123,91,,,,32,,,
"Bonneville Washington Shore",2019,06/06/2019,32,67,,,,-35,,,
"Bonneville Washington Shore",2019,06/07/2019,3,52,,,,-49,,,
"Bonneville Washington Shore",2019,06/08/2019,15,45,,,,-30,,,
"Bonneville Washington Shore",2019,06/09/2019,98,44,,,,54,,,
"Bonneville Washington Shore",2019,06/10/2019,104,30,,,,74,,,
"Bonneville Washington Shore",2019,06/11/2019,260,98,,,,162,,,
"Bonneville Washington Shore",2019,06/12/2019,158,56,,,,102,,,
"Bonneville Washington Shore",2019,06/13/2019,72,73,,,,-1,,,
"Bonneville Washington Shore",2019,06/14/2019,217,74,,,,143,,,
"Bonneville Washington Shore",2019,06/15/2019,254,86,,,,168,,,
"Bonneville Washington Shore",2019,06/16/2019,219,69,,,,150,,,
"Bonneville Washington Shore",2019,06/17/2019,492,62,,,,430,,,
"Bonneville Washington Shore",2019,06/18/2019,586,110,,,,476,,,
"Bonneville Washington Shore",2019,06/19/2019,308,110,,,,198,,,
"Bonneville Washington Shore",2019,06/20/2019,243,60,,,,183,,,
"Bonneville Washington Shore",2019,06/21/2019,120,38,,,,82,,,
"Bonneville Washington Shore",2019,06/22/2019,153,31,,,,122,,,
"Bonneville Washington Shore",2019,06/23/2019,190,72,,,,118,,,
"Bonneville Washington Shore",2019,06/24/2019,34,66,,,,-32,,,
"Bonneville Washington Shore",2019,06/25/2019,224,71,,,,153,,,
"Bonneville Washington Shore",2019,06/26/2019,288,90,,,,198,,,
"Bonneville Washington Shore",2019,06/27/2019,206,61,,,,145,,,
"Bonneville Washington Shore",2019,06/28/2019,259,83,,,,176,,,
"Bonneville Washington Shore",2019,06/29/2019,209,64,,,,145,,,
"Bonneville Washington Shore",2019,06/30/2019,264,117,,,,147,,,
"Bonneville Washington Shore",2019,07/01/2019,144,92,,,,52,,,
"Bonneville Washington Shore",2019,07/02/2019,285,103,,,,182,,,
"Bonneville Washington Shore",2019,07/03/2019,374,85,,,,289,,,
"Bonneville Washington Shore",2019,07/04/2019,244,46,,,,198,,,
"Bonneville Washington Shore",2019,07/05/2019,565,143,,,,422,,,
"Bonneville Washington Shore",2019,07/06/2019,306,74,,,,232,,,
"Bonneville Washington Shore",2019,07/07/2019,538,115,,,,423,,,
"Bonneville Washington Shore",2019,07/08/2019,304,185,,,,119,,,
"Bonneville Washington Shore",2019,07/09/2019,1228,299,,,,929,,,
"Bonneville Washington Shore",2019,07/10/2019,442,211,,,,231,,,
"Bonneville Washington Shore",2019,07/11/2019,569,330,,,,239,,,
"Bonneville Washington Shore",2019,07/12/2019,449,354,,,,95,,,
"Bonneville Washington Shore",2019,07/13/2019,1113,252,,,,861,,,
"Bonneville Washington Shore",2019,07/14/2019,938,234,,,,704,,,
"Bonneville Washington Shore",2019,07/15/2019,179,279,,,,-100,,,
"Bonneville Washington Shore",2019,07/16/2019,174,222,,,,-48,,,
"Bonneville Washington Shore",2019,07/17/2019,263,253,,,,10,,,
"Bonneville Washington Shore",2019,07/18/2019,122,137,,,,-15,,,
"Bonneville Washington Shore",2019,07/19/2019,395,148,,,,247,,,
"Bonneville Washington Shore",2019,07/20/2019,649,83,,,,566,,,
"Bonneville Washington Shore",2019,07/21/2019,386,173,,,,213,,,
"Bonneville Washington Shore",2019,07/22/2019,244,141,,,,103,,,
"Bonneville Washington Shore",2019,07/23/2019,695,136,,,,559,,,
"Bonneville Washington Shore",2019,07/24/2019,670,263,,,,407,,,
"Bonneville Washington Shore",2019,07/25/2019,493,224,,,,269,,,
"Bonneville Washington Shore",2019,07/26/2019,221,131,,,,90,,,
"Bonneville Washington Shore",2019,07/27/2019,157,99,,,,58,,,
"Bonneville Washington Shore",2019,07/28/2019,93,51,,,,42,,,
"Bonneville Washington Shore",2019,07/29/2019,187,46,,,,141,,,
"Bonneville Washington Shore",2019,07/30/2019,-75,76,,,,-151,,,
"Bonneville Washington Shore",2019,07/31/2019,88,33,,,,55,,,
"Bonneville Washington Shore",2019,08/01/2019,119,50,,,,69,,,
"Bonneville Washington Shore",2019,08/02/2019,68,98,,,,-30,,,
"Bonneville Washington Shore",2019,08/03/2019,30,17,,,,13,,,
"Bonneville Washington Shore",2019,08/04/2019,45,49,,,,-4,,,
"Bonneville Washington Shore",2019,08/05/2019,34,25,,,,9,,,
"Bonneville Washington Shore",2019,08/06/2019,168,56,,,,112,,,
"Bonneville Washington Shore",2019,08/07/2019,100,75,,,,25,,,
"Bonneville Washington Shore",2019,08/08/2019,44,53,,,,-9,,,
"Bonneville Washington Shore",2019,08/09/2019,6,26,,,,-20,,,
"Bonneville Washington Shore",2019,08/10/2019,68,40,,,,28,,,
"Bonneville Washington Shore",2019,08/11/2019,87,57,,,,30,,,
"Bonneville Washington Shore",2019,08/12/2019,57,29,,,,28,,,
"Bonneville Washington Shore",2019,08/13/2019,410,380,,,,30,,,
"Bonneville Washington Shore",2019,08/14/2019,85,77,,,,8,,,
"Bonneville Washington Shore",2019,08/15/2019,129,44,,,,85,,,
"Bonneville Washington Shore",2019,08/16/2019,102,44,,,,58,,,
"Bonneville Washington Shore",2019,08/17/2019,95,41,,,,54,,,
"Bonneville Washington Shore",2019,08/18/2019,32,-3,,,,35,,,
"Bonneville Washington Shore",2019,08/19/2019,73,8,,,,65,,,
"Bonneville Washington Shore",2019,08/20/2019,39,-1,,,,40,,,
"Bonneville Washington Shore",2019,08/21/2019,30,7,,,,23,,,
"Bonneville Washington Shore",2019,08/22/2019,63,21,,,,42,,,
"Bonneville Washington Shore",2019,08/23/2019,30,18,,,,12,,,
"Bonneville Washington Shore",2019,08/24/2019,63,49,,,,14,,,
"Bonneville Washington Shore",2019,08/25/2019,39,19,,,,20,,,
"Bonneville Washington Shore",2019,08/26/2019,19,7,,,,12,,,
"Bonneville Washington Shore",2019,08/27/2019,0,4,,,,-4,,,
"Bonneville Washington Shore",2019,08/28/2019,24,4,,,,20,,,
"Bonneville Washington Shore",2019,08/29/2019,50,10,,,,40,,,
"Bonneville Washington Shore",2019,08/30/2019,84,20,,,,64,,,
"Bonneville Washington Shore",2019,08/31/2019,79,7,,,,72,,,
"Bonneville Washington Shore",2019,09/01/2019,132,64,,,,68,,,
"Bonneville Washington Shore",2019,09/02/2019,15,35,,,,-20,,,
"Bonneville Washington Shore",2019,09/03/2019,10,12,,,,-2,,,
"Bonneville Washington Shore",2019,09/04/2019,30,10,,,,20,,,
"Bonneville Washington Shore",2019,09/05/2019,25,3,,,,22,,,
"Bonneville Washington Shore",2019,09/06/2019,24,10,,,,14,,,
"Bonneville Washington Shore",2019,09/07/2019,-11,-3,,,,-8,,,
"Bonneville Washington Shore",2019,09/08/2019,15,9,,,,6,,,
"Bonneville Washington Shore",2019,09/09/2019,2,3,,,,-1,,,
"Bonneville Washington Shore",2019,09/10/2019,-8,-5,,,,-3,,,
"Bonneville Washington Shore",2019,09/11/2019,28,12,,,,16,,,
"Bonneville Washington Shore",2019,09/12/2019,26,17,,,,9,,,
"Bonneville Washington Shore",2019,09/13/2019,14,1,,,,13,,,
"Bonneville Washington Shore",2019,09/14/2019,21,15,,,,6,,,
"Bonneville Washington Shore",2019,09/15/2019,14,9,,,,5,,,
"Bonneville Washington Shore",2019,09/16/2019,-1,2,,,,-3,,,
"Bonneville Washington Shore",2019,09/17/2019,-3,3,,,,-6,,,
"Bonneville Washington Shore",2019,09/18/2019,4,4,,,,0,,,
"Bonneville Washington Shore",2019,09/19/2019,5,-1,,,,6,,,
"Bonneville Washington Shore",2019,09/20/2019,3,2,,,,1,,,
"Bonneville Washington Shore",2019,09/21/2019,3,4,,,,-1,,,
"Bonneville Washington Shore",2019,09/22/2019,-2,-1,,,,-1,,,
"Bonneville Washington Shore",2019,09/23/2019,2,0,,,,2,,,
"Bonneville Washington Shore",2019,09/24/2019,2,-2,,,,4,,,
"Bonneville Washington Shore",2019,09/25/2019,-3,-2,,,,-1,,,
"Bonneville Washington Shore",2019,09/26/2019,4,-1,,,,5,,,
"Bonneville Washington Shore",2019,09/27/2019,-3,0,,,,-3,,,
"Bonneville Washington Shore",2019,09/28/2019,3,1,,,,2,,,
"Bonneville Washington Shore",2019,09/29/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,09/30/2019,-2,0,,,,-2,,,
"Bonneville Washington Shore",2019,10/01/2019,-1,-1,,,,0,,,
"Bonneville Washington Shore",2019,10/02/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/03/2019,-1,-1,,,,0,,,
"Bonneville Washington Shore",2019,10/04/2019,-1,-1,,,,0,,,
"Bonneville Washington Shore",2019,10/05/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/06/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/07/2019,1,1,,,,0,,,
"Bonneville Washington Shore",2019,10/08/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/09/2019,-12,-12,,,,0,,,
"Bonneville Washington Shore",2019,10/10/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/11/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/12/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/13/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/14/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/15/2019,-1,-1,,,,0,,,
"Bonneville Washington Shore",2019,10/16/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/17/2019,-1,-1,,,,0,,,
"Bonneville Washington Shore",2019,10/18/2019,-1,-1,,,,0,,,
"Bonneville Washington Shore",2019,10/19/2019,1,1,,,,0,,,
"Bonneville Washington Shore",2019,10/20/2019,1,1,,,,0,,,
"Bonneville Washington Shore",2019,10/21/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/22/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/23/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/24/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/25/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/26/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/27/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/28/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/29/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/30/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,10/31/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/01/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/02/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/03/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/04/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/05/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/06/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/07/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/08/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/09/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/10/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/11/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/12/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/13/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/14/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/15/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/16/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/17/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/18/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/19/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/20/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/21/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/22/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/23/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/24/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/25/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/26/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/27/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/28/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/29/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,11/30/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/01/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/02/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/03/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/04/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/05/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/06/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/07/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/08/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/09/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/10/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/11/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/12/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/13/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/14/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/15/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/16/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/17/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/18/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/19/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/20/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/21/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/22/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/23/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/24/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/25/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/26/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/27/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/28/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/29/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/30/2019,0,0,,,,0,,,
"Bonneville Washington Shore",2019,12/31/2019,0,0,,,,0,,,
